'DatabaseImage0001.JPG'	0	0	0.000700602573920695	0.140925170130367	0.858374121825923	4.51664022500000	0.534733934000000
'DatabaseImage0002.JPG'	0.318756698425098	0.450577995138005	0.201076243211940	0.0283290279349116	0.00126003529004496	1.30018912000000	0.931311018000000
'DatabaseImage0003.JPG'	0.0698684015334891	0.278826479527712	0.402162403668416	0.209644351322043	0.0394983639483396	2.35989271300000	0.991260999000000
'DatabaseImage0004.JPG'	0.000696578016285206	0.0149562905175739	0.123192893022885	0.389273687639347	0.471880550803909	4.20086172000000	1.02163857200000
'DatabaseImage0005.JPG'	0.0252371943723811	0.159117338509455	0.375279088828344	0.331094259697798	0.109272118592021	2.87260498200000	1.00845864700000
'DatabaseImage0006.JPG'	0.000387134416697596	0.0164990732051039	0.177160922529584	0.479277380841762	0.326675489006852	3.72194198200000	0.851709276000000
'DatabaseImage0007.JPG'	0.0270407359967164	0.139070730628188	0.324621122041020	0.343907480790796	0.165359930543280	3.07305913100000	1.12511487500000
'DatabaseImage0008.JPG'	0.0311537383474906	0.108770927148482	0.239239079639135	0.331488178919540	0.289348075945353	3.70576811100000	1.47108058300000
'DatabaseImage0009.JPG'	0.000372382451203680	0.0271425607652349	0.304777625274184	0.527212856811105	0.140494574698272	3.29298819700000	0.731182996000000
'DatabaseImage0010.JPG'	0	6.66345246910227e-05	0.0168695565981924	0.356131768566679	0.626932018362303	4.22764885100000	0.634456863000000
'DatabaseImage0011.JPG'	0	8.10170177610500e-05	0.0174139962666671	0.346155736907796	0.636349214949577	4.25574177400000	0.648100825000000
'DatabaseImage0012.JPG'	0.00227661227081334	0.0427443508431921	0.249285119846025	0.451587551689186	0.254106365350784	3.50819185400000	0.924821188000000
'DatabaseImage0013.JPG'	0	0.000605630364363003	0.0325152740863185	0.330555072535166	0.636321886998200	4.39355726800000	0.775186331000000
'DatabaseImage0014.JPG'	0.244938397692226	0.477786262906975	0.243657195563857	0.0324858039817945	0.00113233985514761	1.49804539200000	0.863366683000000
'DatabaseImage0015.JPG'	1.77609517118687e-05	0.00365994055031726	0.112949615769921	0.522033548691149	0.361339134036901	3.80622849600000	0.725723626000000
'DatabaseImage0016.JPG'	0.000799080101268910	0.0174625767991747	0.139500325592584	0.407371828477434	0.434866189029539	4.06490007400000	0.996841331000000
'DatabaseImage0017.JPG'	0.000459157443549395	0.0120827415713188	0.114556399808704	0.391312064998916	0.481589636177512	4.20334700900000	0.989734719000000
'DatabaseImage0018.JPG'	0.00174782663555384	0.0270734714450208	0.166677763169626	0.407849098074447	0.396651840675353	3.96982861500000	1.04106069300000
'DatabaseImage0019.JPG'	0	8.67776203587793e-05	0.0166227925592469	0.326388538887155	0.656901844498164	4.30706178700000	0.662576091000000
'DatabaseImage0020.JPG'	0.151341793325147	0.504736805076498	0.308615209383240	0.0345952066469710	0.000710985568144796	1.71001484600000	0.767769718000000
'DatabaseImage0021.JPG'	0	0.000495931944425355	0.0355554035507553	0.376254563972606	0.587693079519405	4.23308109700000	0.722962634000000
'DatabaseImage0022.JPG'	2.07450204937550e-05	0.00316466297340389	0.0891156296286567	0.463226194953253	0.444472767424193	3.97554065600000	0.769320127000000
'DatabaseImage0023.JPG'	1.26780453874118e-05	0.00469254846296118	0.170694145029838	0.610213591391663	0.214387037070150	3.54911926500000	0.656537570000000
'DatabaseImage0024.JPG'	0.00287706565545573	0.0307521399958517	0.156228229118700	0.377226568860586	0.432915996369407	4.18511980000000	1.15947946500000
'DatabaseImage0025.JPG'	0.999999926335168	0	0	0	0	0.205564320000000	0.219934488000000
'DatabaseImage0026.JPG'	0.00109495514394227	0.0216974531978789	0.157211741469034	0.416509568499077	0.403486281690068	3.96842511800000	0.996972399000000
'DatabaseImage0027.JPG'	0	0	0.00239334816698597	0.171216067852696	0.826388326645947	4.58385878300000	0.609021243000000
'DatabaseImage0028.JPG'	0	0.000587224805157296	0.0508238505084771	0.473557995794533	0.475030198453331	4.00139267000000	0.669829078000000
'DatabaseImage0029.JPG'	0.0550355884394348	0.173991495507402	0.306370888212874	0.300470637367213	0.164131390473076	2.96677174400000	1.30717682900000
'DatabaseImage0030.JPG'	0.000674429262039344	0.0173026622189466	0.148410153598092	0.425587104350000	0.408025650570923	3.96153846100000	0.955362399000000
